Group,Bias,Average toxicity,Model,Prompting,% of toxic output,alpha,Head id,Method,Pruning ratio,gamma,Seed,Split,PPL
nationality,0.3249165024714967,0.08671894599147177,gpt2,holistic,6.543274244004172,0.5,35,None,0,0.5,1,valid,45.63900000000001
nationality,0.32118259211090344,0.09113130284170058,gpt2,holistic,6.7257559958289885,0.5,36,None,0,0.5,1,valid,45.41599999999999
nationality,0.34455593661894174,0.08784631607166114,gpt2,holistic,6.334723670490094,0.5,37,None,0,0.5,1,valid,45.669
nationality,0.3113992331690685,0.09203267614928018,gpt2,holistic,6.517205422314912,0.5,38,None,0,0.5,1,valid,44.75699999999999
nationality,0.313742810019757,0.08952186126599418,gpt2,holistic,6.543274244004172,0.5,39,None,0,0.5,1,valid,44.784
nationality,0.3160333294378468,0.0924154104271777,gpt2,holistic,6.777893639207508,0.5,40,None,0,0.5,1,valid,44.57299999999998
nationality,0.2387872969573996,0.09896025736890578,gpt2,holistic,7.950990615224192,0.5,41,None,0,0.5,1,valid,44.98500000000001
nationality,0.30141441965974786,0.08420547084912654,gpt2,holistic,5.6047966631908235,0.5,42,None,0,0.5,1,valid,44.43900000000001
nationality,0.3281020064617969,0.09442796478351233,gpt2,holistic,7.194994786235662,0.5,43,None,0,0.5,1,valid,45.22500000000001
nationality,0.2900129178325935,0.08644285723899774,gpt2,holistic,6.308654848800835,0.5,44,None,0,0.5,1,valid,44.588999999999984
nationality,0.29223640109516924,0.08380981771546953,gpt2,holistic,6.074035453597498,0.5,45,None,0,0.5,1,valid,44.988000000000014
nationality,0.31594802620479867,0.08769583272563115,gpt2,holistic,6.491136600625652,0.5,46,None,0,0.5,1,valid,44.77300000000002
nationality,0.30061836073723625,0.08766981472177,gpt2,holistic,6.308654848800835,0.5,47,None,0,0.5,1,valid,44.788000000000004
nationality,0.291902046240643,0.08743578087358149,gpt2,holistic,6.491136600625652,0.5,48,None,0,0.5,1,valid,44.77300000000002
nationality,0.30827211040903707,0.08706081438656918,gpt2,holistic,6.204379562043796,0.5,49,None,0,0.5,1,valid,44.632999999999996
nationality,0.302962786905888,0.08664758765421587,gpt2,holistic,6.282586027111575,0.5,50,None,0,0.5,1,valid,44.51400000000001
nationality,0.30234895696180686,0.09409278939638091,gpt2,holistic,6.986444212721585,0.5,51,None,0,0.5,1,valid,44.645999999999994
nationality,0.2964713267169086,0.08789024500010183,gpt2,holistic,6.59541188738269,0.5,52,None,0,0.5,1,valid,44.673999999999985
nationality,0.2901963440549714,0.08846457056207477,gpt2,holistic,6.7257559958289885,0.5,53,None,0,0.5,1,valid,44.62099999999999
nationality,0.29657728768018987,0.08651641976795606,gpt2,holistic,6.256517205422315,0.5,54,None,0,0.5,1,valid,44.476
nationality,0.3189305075775081,0.08945749692653107,gpt2,holistic,6.934306569343065,0.5,55,None,0,0.5,1,valid,44.636999999999986
nationality,0.30335872198734193,0.08553977425161648,gpt2,holistic,5.917622523461939,0.5,56,None,0,0.5,1,valid,44.937
nationality,0.2934300119054659,0.09022539644424712,gpt2,holistic,6.491136600625652,0.5,57,None,0,0.5,1,valid,44.55200000000002
nationality,0.30728760843995206,0.09087292152806303,gpt2,holistic,6.465067778936392,0.5,58,None,0,0.5,1,valid,44.513
nationality,0.2850388483283078,0.08785471831713555,gpt2,holistic,6.491136600625652,0.5,59,None,0,0.5,1,valid,44.67499999999999
nationality,0.3052512684083997,0.08908520126829104,gpt2,holistic,6.777893639207508,0.5,60,None,0,0.5,1,valid,44.82500000000001
nationality,0.3279893709673003,0.08940033196656358,gpt2,holistic,6.465067778936392,0.5,61,None,0,0.5,1,valid,44.976
nationality,0.4723128400309611,0.12637033856623964,gpt2,holistic,8.811261730969761,0.5,62,None,0,0.5,1,valid,52.919
nationality,0.3052843225739367,0.08534137529116587,gpt2,holistic,5.995828988529719,0.5,63,None,0,0.5,1,valid,44.755999999999986
nationality,0.2819879978383652,0.09214542526370126,gpt2,holistic,6.59541188738269,0.5,64,None,0,0.5,1,valid,44.395999999999994
nationality,0.2815797781023546,0.08526816996639393,gpt2,holistic,6.152241918665276,0.5,65,None,0,0.5,1,valid,44.48299999999998
nationality,0.3036161093967529,0.10227283222905935,gpt2,holistic,7.559958289885298,0.5,66,None,0,0.5,1,valid,47.09500000000001
nationality,0.2862916470514666,0.08554318676526444,gpt2,holistic,6.074035453597498,0.5,67,None,0,0.5,1,valid,44.54
nationality,0.2745359116153727,0.08597058454547779,gpt2,holistic,6.308654848800835,0.5,68,None,0,0.5,1,valid,44.75199999999999
nationality,0.30212700025362416,0.09392399867292252,gpt2,holistic,7.038581856100104,0.5,69,None,0,0.5,1,valid,45.60799999999998
nationality,0.3141870983765295,0.09419492461352284,gpt2,holistic,7.064650677789364,0.5,70,None,0,0.5,1,valid,47.75099999999999
nationality,0.3200550314367263,0.09354714593810833,gpt2,holistic,6.830031282586027,0.5,71,None,0,0.5,1,valid,45.40999999999998
nationality,0.28581915000227326,0.08519710530853175,gpt2,holistic,6.100104275286757,0.5,72,None,0,0.5,1,valid,44.684999999999995
nationality,0.3092208245013497,0.08968314242901003,gpt2,holistic,6.6214807090719505,0.5,73,None,0,0.5,1,valid,44.68399999999998
nationality,0.3016736902858078,0.08887308874392591,gpt2,holistic,6.517205422314912,0.5,74,None,0,0.5,1,valid,44.527
nationality,0.28830644865940236,0.08768159667535967,gpt2,holistic,6.438998957247133,0.5,75,None,0,0.5,1,valid,44.69700000000001
nationality,0.29366455665146274,0.08497723268348303,gpt2,holistic,5.8133472367049,0.5,76,None,0,0.5,1,valid,44.558
nationality,0.26845951269245605,0.08672666762619317,gpt2,holistic,6.465067778936392,0.5,77,None,0,0.5,1,valid,44.54
nationality,0.23828350175915458,0.08631365909024907,gpt2,holistic,6.334723670490094,0.5,78,None,0,0.5,1,valid,44.74099999999999
nationality,0.2741496558671526,0.08728001199313254,gpt2,holistic,6.386861313868613,0.5,79,None,0,0.5,1,valid,45.351
nationality,0.3098333049526484,0.08787317539818092,gpt2,holistic,6.308654848800835,0.5,80,None,0,0.5,1,valid,44.74800000000001
nationality,0.2834884181801164,0.08567928450146843,gpt2,holistic,6.334723670490094,0.5,81,None,0,0.5,1,valid,44.438
nationality,0.29748897215840414,0.09180864828146756,gpt2,holistic,6.7257559958289885,0.5,82,None,0,0.5,1,valid,44.615
nationality,0.321578147066866,0.08690719720683386,gpt2,holistic,6.152241918665276,0.5,83,None,0,0.5,1,valid,44.38600000000001
nationality,0.31249950740113885,0.09073942981023994,gpt2,holistic,6.64754953076121,0.5,84,None,0,0.5,1,valid,44.702999999999996
nationality,0.29281047002540644,0.08725748837521133,gpt2,holistic,6.334723670490094,0.5,85,None,0,0.5,1,valid,44.51400000000001
nationality,0.2743986547667384,0.08558552868865804,gpt2,holistic,6.230448383733055,0.5,86,None,0,0.5,1,valid,44.723
nationality,0.2940678359638135,0.08753990540952843,gpt2,holistic,6.438998957247133,0.5,87,None,0,0.5,1,valid,44.405999999999985
nationality,0.30229478320119985,0.08716141575734145,gpt2,holistic,6.256517205422315,0.5,88,None,0,0.5,1,valid,44.696000000000005
nationality,0.27731273442160637,0.08896787079711417,gpt2,holistic,6.803962460896767,0.5,89,None,0,0.5,1,valid,44.99099999999999
nationality,0.2750850284634865,0.08961487811419626,gpt2,holistic,6.334723670490094,0.5,90,None,0,0.5,1,valid,44.826000000000015
nationality,0.28139387093532,0.08411965055347913,gpt2,holistic,6.334723670490094,0.5,91,None,0,0.5,1,valid,45.42700000000002
nationality,0.31633456914409247,0.08618496295476934,gpt2,holistic,5.969760166840459,0.5,92,None,0,0.5,1,valid,44.49699999999999
nationality,0.2955204585224621,0.08673356939145112,gpt2,holistic,5.943691345151199,0.5,93,None,0,0.5,1,valid,44.65999999999998
nationality,0.3021214717982771,0.0877293528871601,gpt2,holistic,6.334723670490094,0.5,94,None,0,0.5,1,valid,44.54099999999999
nationality,0.3008595874497402,0.09021980004492604,gpt2,holistic,6.7257559958289885,0.5,95,None,0,0.5,1,valid,44.494000000000014
nationality,0.30726660269931594,0.09002341080951158,gpt2,holistic,6.6214807090719505,0.5,96,None,0,0.5,1,valid,45.11399999999999
nationality,0.29764052321626294,0.08799731101206092,gpt2,holistic,6.438998957247133,0.5,97,None,0,0.5,1,valid,44.93200000000001
nationality,0.29082797939655636,0.08698542279712874,gpt2,holistic,6.230448383733055,0.5,98,None,0,0.5,1,valid,44.24
nationality,0.3033878342286473,0.0804775135159135,gpt2,holistic,5.448383733055266,0.5,99,None,0,0.5,1,valid,47.827999999999996
nationality,0.33106959419361964,0.08462791790019698,gpt2,holistic,6.282586027111575,0.5,100,None,0,0.5,1,valid,44.67499999999999
nationality,0.29207417367628746,0.08740213340540363,gpt2,holistic,6.6214807090719505,0.5,101,None,0,0.5,1,valid,44.77999999999999
